,Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro)
344,66.0,672.0,2009,10.0,265000.0,1800.0,4.0,1.0,5950.0
345,76.0,520.0,2011,11.0,244000.0,1600.0,0.0,1.0,9600.0
346,66.0,587.0,2016,10.0,188000.0,1422.0,0.0,1.0,7750.0
347,54.0,568.0,2011,5.0,207000.0,1500.0,0.0,1.0,7800.0
348,23.0,332.0,2018,10.0,33339.0,2000.0,5.0,0.0,20800.0
349,23.0,321.0,2017,11.0,160000.0,1500.0,0.0,1.0,7200.0
350,49.0,276.0,2008,10.0,230000.0,1800.0,3.0,0.0,7700.0
351,49.0,276.0,2000,10.0,303000.0,2000.0,3.0,0.0,3800.0
352,16.0,622.0,2012,4.0,111896.0,1200.0,4.0,1.0,3499.0
353,73.0,545.0,2012,11.0,165000.0,1800.0,2.0,0.0,9200.0
354,73.0,141.0,2015,11.0,169265.0,1800.0,2.0,0.0,12650.0
355,33.0,351.0,2007,4.0,172316.0,1400.0,4.0,1.0,2800.0
356,77.0,715.0,2016,4.0,184500.0,1500.0,4.0,0.0,15499.0
357,49.0,448.0,2013,3.0,122000.0,3500.0,0.0,0.0,34000.0
358,49.0,170.0,2017,10.0,127000.0,2000.0,4.0,0.0,21990.0
359,6.0,48.0,2007,10.0,193000.0,1988.0,4.0,0.0,7600.0
360,5.0,107.0,1996,10.0,256000.0,1800.0,4.0,1.0,2300.0
361,77.0,717.0,2013,11.0,162000.0,2400.0,5.0,0.0,15000.0
362,76.0,356.0,2019,4.0,26000.0,1400.0,4.0,0.0,12990.0
363,73.0,145.0,2007,1.0,220000.0,1600.0,4.0,1.0,6500.0
364,33.0,783.0,2012,9.0,199000.0,2000.0,0.0,1.0,11800.0
365,66.0,499.0,2014,10.0,216000.0,1600.0,0.0,0.0,10700.0
366,76.0,399.0,2013,10.0,188000.0,1400.0,2.0,0.0,8800.0
367,66.0,312.0,2012,11.0,212700.0,1200.0,0.0,1.0,5450.0
368,55.0,139.0,2005,11.0,270000.0,1800.0,4.0,1.0,3500.0
369,76.0,521.0,2013,10.0,60000.0,2000.0,4.0,0.0,12700.0
370,43.0,579.0,2005,9.0,178000.0,2989.0,3.0,0.0,9800.0
371,13.0,209.0,2011,3.0,90000.0,2200.0,0.0,0.0,13300.0
372,73.0,145.0,2014,10.0,143000.0,2000.0,0.0,1.0,11700.0
373,49.0,340.0,2017,9.0,47000.0,3000.0,4.0,0.0,54000.0
374,49.0,276.0,2008,10.0,230000.0,1800.0,3.0,0.0,7800.0
375,62.0,93.0,2007,10.0,194777.0,2000.0,4.0,0.0,5000.0
376,66.0,499.0,2008,11.0,200000.0,1900.0,0.0,1.0,5000.0
377,73.0,549.0,2016,4.0,144000.0,1800.0,2.0,0.0,12300.0
378,77.0,129.0,1995,4.0,5000.0,2400.0,0.0,1.0,1700.0
379,49.0,276.0,2002,10.0,256000.0,2700.0,0.0,0.0,5500.0
380,6.0,750.0,2005,9.0,193000.0,3000.0,0.0,0.0,11850.0
381,55.0,139.0,2006,4.0,250000.0,1300.0,0.0,1.0,4500.0
382,76.0,399.0,2015,10.0,173000.0,1400.0,4.0,0.0,8600.0
383,6.0,750.0,2015,9.0,185000.0,2999.0,0.0,0.0,34000.0
384,73.0,431.0,2006,9.0,220000.0,2700.0,3.0,0.0,13500.0
385,54.0,470.0,2018,4.0,95000.0,900.0,4.0,1.0,10500.0
386,33.0,624.0,2011,3.0,169000.0,2200.0,0.0,0.0,13990.0
387,6.0,72.0,2012,10.0,200000.0,2000.0,4.0,0.0,11500.0
388,39.0,506.0,2014,10.0,60000.0,2000.0,3.0,0.0,9900.0
389,76.0,204.0,2009,6.0,276555.0,1595.0,4.0,1.0,9500.0
390,55.0,139.0,2005,11.0,227000.0,1600.0,3.0,1.0,4650.0
391,52.0,514.0,2003,3.0,230000.0,1800.0,3.0,0.0,4900.0
392,39.0,220.0,2010,11.0,150000.0,1400.0,4.0,1.0,6000.0
393,60.0,364.0,2004,11.0,139000.0,1500.0,0.0,1.0,3700.0
394,49.0,170.0,2012,10.0,206000.0,2200.0,0.0,1.0,14399.0
395,49.0,448.0,2013,9.0,77000.0,2500.0,0.0,0.0,27900.0
396,60.0,467.0,2014,11.0,139200.0,1490.0,0.0,0.0,7200.0
397,49.0,189.0,2017,10.0,40000.0,2000.0,4.0,0.0,16999.0
398,54.0,567.0,2016,3.0,185000.0,1500.0,0.0,1.0,13000.0
399,76.0,356.0,2015,4.0,157000.0,1400.0,5.0,0.0,13500.0
400,5.0,107.0,2011,11.0,1234.0,2000.0,4.0,0.0,9500.0
401,60.0,210.0,2013,9.0,145000.0,1200.0,4.0,0.0,8800.0
402,73.0,141.0,2013,11.0,177800.0,1400.0,0.0,1.0,8500.0
403,56.0,92.0,2006,6.0,247000.0,2200.0,0.0,1.0,2200.0
404,6.0,85.0,2013,10.0,165000.0,3000.0,0.0,0.0,26800.0
405,52.0,515.0,2004,8.0,300000.0,2500.0,0.0,1.0,8000.0
406,73.0,547.0,2017,10.0,95000.0,1800.0,5.0,0.0,17999.0
407,69.0,391.0,2000,10.0,222530.0,1600.0,4.0,1.0,3800.0
408,76.0,520.0,2005,10.0,270000.0,2000.0,4.0,1.0,5700.0
409,23.0,321.0,2012,11.0,167000.0,1000.0,4.0,1.0,4999.0
410,49.0,170.0,1995,10.0,345000.0,1800.0,3.0,0.0,2200.0
411,76.0,533.0,2014,4.0,212600.0,1400.0,0.0,1.0,6850.0
412,54.0,567.0,2013,3.0,140000.0,1500.0,0.0,1.0,8500.0
413,55.0,394.0,2015,4.0,220000.0,2000.0,4.0,0.0,9990.0
414,49.0,735.0,2012,5.0,237000.0,2200.0,0.0,1.0,10490.0
415,60.0,235.0,2016,11.0,153000.0,1500.0,0.0,0.0,9200.0
416,51.0,243.0,2004,2.0,320000.0,1400.0,0.0,1.0,3800.0
417,55.0,240.0,2012,6.0,188000.0,2000.0,0.0,1.0,4500.0
418,16.0,622.0,2015,4.0,215000.0,1500.0,0.0,1.0,4850.0
419,23.0,348.0,2006,6.0,218400.0,2000.0,0.0,1.0,7000.0
420,60.0,467.0,2005,11.0,256983.0,1500.0,0.0,1.0,3150.0
421,76.0,132.0,2011,9.0,213548.0,2000.0,0.0,1.0,17250.0
422,33.0,710.0,2017,9.0,130212.0,2000.0,0.0,0.0,17499.0
423,16.0,275.0,2014,3.0,148000.0,1500.0,0.0,1.0,7900.0
424,16.0,273.0,2013,6.0,180000.0,1500.0,0.0,1.0,3000.0
425,6.0,750.0,2014,3.0,107000.0,2998.0,0.0,0.0,37900.0
426,70.0,603.0,2017,3.0,30100.0,1400.0,4.0,0.0,15500.0
427,43.0,196.0,2012,4.0,230000.0,1800.0,4.0,0.0,10299.0
428,23.0,348.0,2001,6.0,280000.0,1900.0,0.0,1.0,1900.0
429,52.0,370.0,2007,11.0,229000.0,2400.0,3.0,1.0,5600.0
430,76.0,533.0,2010,4.0,74000.0,1400.0,4.0,0.0,6500.0
431,66.0,312.0,2007,11.0,170000.0,1200.0,4.0,1.0,3450.0
432,5.0,89.0,1994,10.0,266000.0,2000.0,4.0,1.0,1700.0
433,76.0,520.0,2016,10.0,1360.0,1800.0,4.0,0.0,11000.0
434,76.0,356.0,2019,4.0,4000.0,1399.0,4.0,0.0,15000.0
435,76.0,696.0,2005,5.0,400000.0,1900.0,0.0,1.0,4500.0
436,6.0,72.0,2018,10.0,28942.0,2000.0,4.0,0.0,27999.0
437,6.0,750.0,2016,3.0,162000.0,2000.0,5.0,0.0,29999.0
438,23.0,303.0,2015,7.0,112000.0,4950.0,4.0,0.0,24500.0
439,49.0,337.0,2016,9.0,95000.0,1991.0,4.0,0.0,37000.0
440,76.0,356.0,2005,11.0,278000.0,1400.0,4.0,1.0,2850.0
441,6.0,48.0,1994,10.0,550000.0,1800.0,4.0,1.0,3000.0
442,16.0,622.0,2010,11.0,173000.0,1200.0,4.0,1.0,3200.0
443,76.0,705.0,2002,6.0,270000.0,2500.0,0.0,1.0,3990.0
444,73.0,141.0,2010,4.0,190000.0,1800.0,2.0,0.0,8500.0
445,76.0,691.0,2019,10.0,33000.0,2000.0,4.0,0.0,18900.0
446,10.0,197.0,2015,10.0,88000.0,2000.0,4.0,0.0,16950.0
447,56.0,20.0,2013,6.0,174600.0,1400.0,4.0,1.0,5650.0
448,39.0,528.0,2008,4.0,130000.0,1200.0,4.0,0.0,4700.0
449,76.0,533.0,1996,10.0,250000.0,1400.0,4.0,1.0,1299.0
450,60.0,428.0,2008,4.0,180000.0,1500.0,0.0,1.0,4900.0
451,16.0,442.0,2009,5.0,264714.0,1400.0,3.0,1.0,3700.0
452,23.0,332.0,2015,10.0,125000.0,2000.0,4.0,0.0,12499.0
453,66.0,587.0,2015,10.0,196231.0,1400.0,0.0,1.0,7650.0
454,76.0,356.0,1995,4.0,11111.0,1600.0,4.0,1.0,800.0
455,16.0,441.0,2005,10.0,125488.0,1400.0,3.0,1.0,2200.0
456,66.0,672.0,2018,10.0,72000.0,2000.0,4.0,0.0,26500.0
457,60.0,467.0,2011,11.0,242337.0,1500.0,0.0,1.0,5650.0
458,61.0,68.0,2002,10.0,296852.0,1600.0,3.0,1.0,2500.0
459,55.0,394.0,2015,10.0,76500.0,1600.0,4.0,0.0,12999.0
460,73.0,247.0,2007,6.0,169000.0,2200.0,0.0,1.0,4300.0
461,52.0,510.0,2018,3.0,111500.0,2000.0,5.0,0.0,19900.0
462,66.0,499.0,2005,11.0,180000.0,2000.0,4.0,1.0,5300.0
463,77.0,611.0,2010,10.0,178000.0,1999.0,4.0,0.0,9490.0
464,60.0,364.0,2016,6.0,170000.0,1500.0,0.0,0.0,10500.0
465,49.0,102.0,2001,4.0,287141.0,1400.0,4.0,1.0,2099.0
466,54.0,671.0,1987,11.0,256987.0,1700.0,0.0,1.0,650.0
467,49.0,276.0,2014,10.0,406000.0,2000.0,3.0,0.0,15300.0
468,49.0,341.0,2013,3.0,182000.0,2200.0,0.0,0.0,16999.0
469,43.0,196.0,2011,4.0,167000.0,1800.0,2.0,0.0,10250.0
470,55.0,139.0,2015,11.0,162000.0,1400.0,4.0,1.0,7200.0
471,49.0,276.0,2002,10.0,257000.0,2200.0,0.0,0.0,4700.0
472,60.0,467.0,2016,11.0,83872.0,1500.0,0.0,0.0,7950.0
473,76.0,204.0,2011,6.0,181000.0,1600.0,0.0,1.0,10800.0
474,58.0,217.0,2005,9.0,260000.0,4500.0,4.0,0.0,7600.0
475,6.0,72.0,2011,10.0,210710.0,200.0,0.0,0.0,16450.0
476,49.0,102.0,2010,4.0,178000.0,1500.0,4.0,1.0,5400.0
477,56.0,66.0,2006,10.0,111111.0,2000.0,4.0,1.0,3100.0
478,23.0,321.0,2016,11.0,190000.0,1500.0,0.0,1.0,7500.0
479,77.0,611.0,2011,10.0,182431.0,1596.0,4.0,0.0,10500.0
480,49.0,170.0,2009,10.0,160000.0,1600.0,3.0,0.0,7900.0
481,43.0,292.0,2012,10.0,79118.0,2400.0,2.0,0.0,16100.0
482,5.0,108.0,2010,2.0,178545.0,2000.0,4.0,1.0,9799.0
483,6.0,48.0,2018,10.0,45000.0,2000.0,5.0,0.0,19500.0
484,60.0,409.0,2016,3.0,136000.0,1500.0,0.0,0.0,12500.0
485,66.0,672.0,2015,11.0,195000.0,2000.0,0.0,0.0,15300.0
486,66.0,672.0,2014,10.0,181000.0,2000.0,0.0,0.0,14800.0
487,73.0,145.0,2013,10.0,72000.0,1987.0,4.0,0.0,14000.0
488,49.0,735.0,2008,5.0,266000.0,2200.0,0.0,1.0,8490.0
489,13.0,427.0,2005,4.0,224000.0,1600.0,4.0,1.0,2550.0
490,76.0,165.0,2001,10.0,290000.0,1600.0,4.0,1.0,2990.0
491,31.0,193.0,2014,3.0,169200.0,2200.0,0.0,1.0,17250.0
492,33.0,624.0,2006,3.0,278000.0,2200.0,0.0,1.0,7850.0
493,66.0,312.0,2011,11.0,162000.0,1200.0,0.0,1.0,4950.0
494,31.0,231.0,2008,10.0,170000.0,1330.0,2.0,0.0,5750.0
495,49.0,102.0,2000,4.0,230000.0,1600.0,4.0,0.0,2199.0
496,6.0,48.0,2006,10.0,210000.0,3000.0,0.0,1.0,2500.0
497,55.0,139.0,2012,11.0,189000.0,1300.0,0.0,1.0,6000.0
498,73.0,141.0,2015,11.0,104000.0,1800.0,2.0,0.0,10000.0
499,73.0,545.0,2008,4.0,259000.0,1500.0,2.0,0.0,6000.0
500,48.0,84.0,2001,4.0,270000.0,1800.0,4.0,1.0,2700.0
501,66.0,587.0,2017,11.0,92500.0,1400.0,0.0,1.0,7700.0
502,55.0,772.0,2006,6.0,186713.0,1800.0,4.0,1.0,5200.0
503,55.0,772.0,2006,6.0,60000.0,1800.0,3.0,0.0,4900.0
504,6.0,48.0,2008,10.0,212000.0,2000.0,4.0,1.0,6690.0
505,33.0,351.0,2007,4.0,175000.0,1500.0,0.0,1.0,3900.0
506,66.0,672.0,2015,10.0,196000.0,2000.0,0.0,0.0,15690.0
507,16.0,440.0,2012,11.0,179000.0,1500.0,0.0,1.0,6900.0
508,76.0,520.0,2012,10.0,183000.0,1400.0,3.0,0.0,10200.0
509,6.0,72.0,2006,10.0,243000.0,2500.0,4.0,0.0,7990.0
510,60.0,364.0,2015,11.0,162000.0,1500.0,0.0,0.0,8790.0
511,66.0,499.0,2016,4.0,200000.0,1400.0,4.0,1.0,9000.0
512,58.0,217.0,2016,9.0,155000.0,3000.0,5.0,0.0,48000.0
513,13.0,147.0,2011,11.0,72000.0,1400.0,4.0,1.0,5500.0
514,60.0,236.0,2002,10.0,270000.0,1400.0,3.0,1.0,2450.0
515,76.0,204.0,2012,6.0,250000.0,1600.0,0.0,1.0,7000.0
516,73.0,145.0,2008,10.0,178000.0,2000.0,4.0,1.0,7190.0
517,55.0,139.0,2017,11.0,97000.0,1600.0,0.0,1.0,10990.0
518,54.0,567.0,2016,3.0,199000.0,1500.0,0.0,1.0,14400.0
519,31.0,231.0,2011,10.0,188000.0,1300.0,2.0,0.0,6700.0
520,5.0,107.0,2010,10.0,158000.0,2000.0,4.0,0.0,9990.0
521,76.0,520.0,2009,11.0,283000.0,1400.0,3.0,1.0,5990.0
522,15.0,261.0,2014,4.0,161000.0,2000.0,2.0,0.0,11700.0
523,76.0,691.0,2009,3.0,112000.0,2000.0,4.0,0.0,8999.0
524,6.0,72.0,2008,10.0,191000.0,3000.0,4.0,0.0,8490.0
525,54.0,567.0,2017,3.0,133000.0,1500.0,0.0,1.0,13500.0
526,65.0,127.0,2004,4.0,197000.0,1900.0,0.0,1.0,6800.0
527,60.0,409.0,2018,3.0,178000.0,1500.0,0.0,0.0,14400.0
528,60.0,409.0,2015,3.0,172000.0,1500.0,0.0,0.0,12499.0
529,66.0,312.0,2011,11.0,181000.0,1200.0,0.0,1.0,5490.0
530,16.0,441.0,2016,10.0,154000.0,1500.0,0.0,1.0,5400.0
531,55.0,139.0,2005,4.0,224555.0,1400.0,4.0,1.0,3499.0
532,54.0,567.0,2015,3.0,143000.0,1500.0,0.0,1.0,13300.0
533,49.0,276.0,2004,10.0,251995.0,2200.0,0.0,0.0,6999.0
534,6.0,748.0,2006,3.0,267000.0,2000.0,0.0,1.0,7350.0
535,60.0,467.0,2013,11.0,191000.0,1500.0,0.0,0.0,6500.0
536,65.0,388.0,2012,11.0,178000.0,1200.0,0.0,1.0,5490.0
537,23.0,421.0,2018,3.0,175000.0,1500.0,0.0,0.0,14900.0
538,55.0,139.0,2006,11.0,208555.0,1900.0,0.0,1.0,5099.0
539,49.0,276.0,2014,10.0,176000.0,2200.0,2.0,0.0,19800.0
540,76.0,399.0,2013,10.0,177000.0,1400.0,2.0,0.0,9490.0
541,75.0,37.0,2010,4.0,181000.0,1600.0,4.0,1.0,1950.0
542,76.0,356.0,2009,11.0,269000.0,1400.0,4.0,0.0,5990.0
543,16.0,440.0,2013,11.0,160000.0,1500.0,0.0,1.0,6400.0
544,66.0,499.0,2012,4.0,215000.0,1400.0,4.0,1.0,7990.0
545,69.0,324.0,2010,9.0,146000.0,1994.0,4.0,0.0,9800.0
546,60.0,467.0,2014,11.0,195000.0,1500.0,0.0,1.0,6750.0
547,76.0,204.0,2013,6.0,247000.0,1600.0,0.0,1.0,7500.0
548,54.0,567.0,2015,9.0,250000.0,1460.0,0.0,1.0,11400.0
549,23.0,321.0,2009,11.0,116000.0,1600.0,0.0,1.0,5300.0
550,60.0,320.0,2010,10.0,184000.0,1500.0,0.0,1.0,5500.0
551,66.0,499.0,2011,10.0,170352.0,1200.0,4.0,1.0,6650.0
552,16.0,442.0,2014,1.0,130000.0,1495.0,0.0,1.0,6299.0
553,76.0,520.0,2009,11.0,225000.0,1400.0,4.0,1.0,5990.0
554,66.0,587.0,2015,4.0,119000.0,1200.0,4.0,1.0,5490.0
555,66.0,312.0,2012,11.0,157000.0,1200.0,0.0,1.0,4990.0
556,73.0,246.0,2010,10.0,180000.0,1400.0,0.0,1.0,6200.0
557,60.0,409.0,2016,3.0,170000.0,1500.0,0.0,0.0,13900.0
558,60.0,467.0,2012,11.0,172000.0,1500.0,0.0,1.0,5900.0
559,16.0,440.0,2012,6.0,151000.0,1500.0,0.0,1.0,7300.0
560,66.0,312.0,2011,11.0,182000.0,1200.0,0.0,1.0,5490.0
561,52.0,510.0,2015,9.0,160000.0,2000.0,5.0,0.0,16500.0
562,60.0,210.0,2014,4.0,102000.0,1200.0,4.0,0.0,10890.0
563,66.0,312.0,2011,11.0,182000.0,1200.0,0.0,1.0,4950.0
564,60.0,467.0,2012,4.0,171000.0,1500.0,0.0,1.0,6450.0
565,33.0,710.0,2014,9.0,45000.0,2000.0,4.0,0.0,12990.0
566,73.0,145.0,2006,10.0,211620.0,1800.0,4.0,0.0,5499.0
567,66.0,312.0,2010,11.0,173000.0,1200.0,0.0,1.0,4990.0
568,55.0,248.0,2006,4.0,225000.0,1300.0,0.0,1.0,2950.0
569,5.0,105.0,2012,4.0,170000.0,1400.0,4.0,1.0,7500.0
570,6.0,72.0,2008,10.0,185000.0,2000.0,0.0,0.0,10990.0
571,54.0,567.0,2012,3.0,172000.0,1500.0,0.0,1.0,7990.0
572,23.0,316.0,2010,11.0,165000.0,1400.0,3.0,1.0,4650.0
573,55.0,772.0,2008,6.0,193000.0,1600.0,4.0,1.0,3850.0
574,15.0,176.0,2013,4.0,78000.0,1000.0,4.0,0.0,6499.0
575,6.0,72.0,2001,10.0,320000.0,2500.0,0.0,0.0,5100.0
576,76.0,726.0,1997,10.0,480000.0,1600.0,3.0,1.0,1700.0
577,77.0,756.0,2013,9.0,218000.0,2400.0,0.0,0.0,19999.0
578,76.0,399.0,2013,10.0,138000.0,2000.0,3.0,1.0,6990.0
579,73.0,141.0,2010,3.0,177000.0,1400.0,4.0,1.0,6200.0
580,49.0,191.0,2006,2.0,164000.0,1800.0,4.0,0.0,6990.0
581,73.0,588.0,2020,3.0,15000.0,2500.0,2.0,0.0,31900.0
582,49.0,340.0,2019,2.0,21400.0,3000.0,4.0,0.0,64500.0
583,6.0,48.0,2004,10.0,212000.0,1800.0,3.0,1.0,3990.0
584,33.0,783.0,2011,9.0,160000.0,2000.0,0.0,0.0,12800.0
585,52.0,510.0,2008,9.0,200000.0,2400.0,4.0,0.0,8490.0
586,77.0,756.0,2007,9.0,263000.0,3200.0,3.0,0.0,10490.0
587,76.0,356.0,2011,4.0,100000.0,1400.0,4.0,0.0,8750.0
588,55.0,772.0,2007,6.0,213000.0,1600.0,3.0,1.0,4990.0
589,73.0,141.0,2013,4.0,185000.0,1400.0,0.0,1.0,8200.0
590,23.0,293.0,2015,3.0,93300.0,1998.0,4.0,0.0,11599.0
591,76.0,640.0,2003,6.0,168000.0,1800.0,4.0,0.0,4990.0
592,55.0,248.0,2012,4.0,189000.0,1300.0,0.0,1.0,5350.0
593,55.0,394.0,2009,10.0,165200.0,2000.0,0.0,1.0,8500.0
594,73.0,588.0,2013,9.0,128400.0,2231.0,0.0,0.0,18300.0
595,76.0,204.0,2009,6.0,136000.0,1400.0,4.0,1.0,6200.0
596,55.0,139.0,2008,4.0,191000.0,1300.0,0.0,0.0,4700.0
597,49.0,170.0,2018,10.0,39000.0,1995.0,0.0,0.0,31900.0
598,23.0,316.0,2005,4.0,220000.0,1300.0,4.0,1.0,2790.0
599,54.0,567.0,2008,3.0,179000.0,1500.0,0.0,1.0,6600.0
600,73.0,545.0,2010,4.0,229000.0,1800.0,2.0,0.0,7490.0
601,49.0,276.0,2015,4.0,173000.0,2200.0,2.0,0.0,16000.0
602,16.0,275.0,2019,9.0,81000.0,1500.0,0.0,1.0,13490.0
603,73.0,141.0,2014,11.0,170000.0,1364.0,0.0,1.0,7700.0
604,16.0,441.0,2014,10.0,220000.0,1200.0,3.0,1.0,2400.0
605,65.0,388.0,2011,11.0,157000.0,1200.0,0.0,1.0,4990.0
606,48.0,70.0,2010,11.0,173000.0,2000.0,3.0,0.0,7500.0
607,23.0,332.0,2011,4.0,187000.0,1400.0,4.0,1.0,5200.0
608,33.0,624.0,2006,9.0,190000.0,2200.0,0.0,0.0,8499.0
609,16.0,441.0,2010,10.0,224730.0,1200.0,3.0,1.0,2850.0
610,60.0,680.0,2017,11.0,138000.0,1500.0,0.0,0.0,11990.0
611,55.0,772.0,2008,11.0,172000.0,1600.0,3.0,1.0,5800.0
612,76.0,356.0,2014,4.0,82000.0,1200.0,4.0,1.0,9690.0
613,65.0,437.0,2009,4.0,177444.0,1400.0,4.0,1.0,6699.0
614,76.0,696.0,2011,6.0,192000.0,1400.0,3.0,0.0,7490.0
615,16.0,440.0,2015,6.0,171000.0,1500.0,0.0,1.0,6790.0
616,54.0,567.0,2011,3.0,170000.0,1500.0,0.0,1.0,8500.0
617,73.0,208.0,2015,10.0,206333.0,2500.0,2.0,0.0,13999.0
618,60.0,364.0,2016,11.0,159000.0,1500.0,0.0,1.0,8890.0
619,16.0,440.0,2013,11.0,173000.0,1500.0,0.0,1.0,6900.0
620,15.0,160.0,2006,1.0,226940.0,1400.0,3.0,1.0,3299.0
621,73.0,545.0,2014,4.0,200000.0,1800.0,2.0,0.0,9300.0
622,60.0,467.0,2014,11.0,133000.0,1500.0,0.0,1.0,7700.0
623,16.0,442.0,2010,11.0,230000.0,1500.0,0.0,1.0,4350.0
624,55.0,240.0,2014,5.0,155000.0,1400.0,3.0,1.0,6990.0
625,16.0,272.0,2013,3.0,127000.0,1500.0,0.0,1.0,7600.0
626,55.0,240.0,2010,6.0,25000.0,1300.0,0.0,1.0,3490.0
627,52.0,370.0,2005,6.0,245258.0,1998.0,0.0,1.0,5899.0
628,76.0,399.0,2016,10.0,138000.0,1400.0,4.0,0.0,9499.0
629,6.0,750.0,2005,10.0,777777.0,3000.0,0.0,0.0,4500.0
630,60.0,467.0,2016,11.0,185000.0,1500.0,0.0,1.0,11900.0
631,5.0,559.0,2011,3.0,231000.0,3000.0,0.0,0.0,26500.0
632,76.0,705.0,2013,11.0,222000.0,2000.0,0.0,0.0,14500.0
633,23.0,321.0,2015,11.0,207000.0,1500.0,0.0,0.0,8400.0
634,54.0,523.0,2011,9.0,190000.0,2488.0,0.0,0.0,12400.0
635,54.0,567.0,2009,9.0,205000.0,1500.0,0.0,1.0,6900.0
636,6.0,72.0,2014,10.0,130000.0,2000.0,0.0,0.0,18800.0
637,66.0,312.0,2019,4.0,13000.0,999.0,4.0,1.0,9999.0
638,16.0,440.0,2015,11.0,161000.0,1500.0,0.0,1.0,8500.0
639,23.0,421.0,2012,9.0,181000.0,2000.0,0.0,0.0,13100.0
640,54.0,567.0,2011,3.0,233000.0,1500.0,0.0,1.0,8350.0
641,52.0,429.0,2007,10.0,220000.0,1600.0,4.0,0.0,4500.0
642,76.0,526.0,2005,10.0,198777.0,3000.0,0.0,0.0,9999.0
643,73.0,145.0,2014,11.0,169000.0,2200.0,0.0,0.0,11999.0
644,60.0,629.0,2017,11.0,125450.0,1500.0,0.0,1.0,9100.0
645,33.0,284.0,2019,10.0,19000.0,1600.0,4.0,0.0,14990.0
646,54.0,568.0,2011,3.0,170000.0,1500.0,0.0,1.0,8600.0
647,23.0,316.0,2009,4.0,172000.0,1400.0,0.0,1.0,4899.0
648,55.0,503.0,1995,10.0,1549.0,200.0,4.0,1.0,1500.0
649,66.0,499.0,2013,10.0,145000.0,1200.0,4.0,1.0,7999.0
650,55.0,139.0,2009,11.0,258000.0,1300.0,0.0,1.0,5300.0
651,60.0,467.0,2012,11.0,157000.0,1500.0,0.0,0.0,6300.0
652,23.0,175.0,2018,11.0,148000.0,1500.0,0.0,0.0,10990.0
653,77.0,754.0,2012,3.0,235000.0,2400.0,0.0,0.0,17000.0
654,60.0,467.0,2011,11.0,178555.0,1500.0,0.0,1.0,6499.0
655,76.0,520.0,2016,10.0,147000.0,1400.0,4.0,0.0,13490.0
656,16.0,440.0,2012,11.0,131000.0,1500.0,0.0,1.0,6250.0
657,48.0,78.0,2007,10.0,189000.0,1800.0,4.0,1.0,4490.0
658,60.0,409.0,2016,3.0,125000.0,1500.0,0.0,0.0,13500.0
659,76.0,521.0,2014,10.0,133000.0,2000.0,4.0,0.0,11990.0
660,54.0,567.0,2013,3.0,150000.0,1600.0,4.0,1.0,8990.0
661,39.0,654.0,2006,9.0,206885.0,2500.0,0.0,0.0,7950.0
662,54.0,567.0,2019,3.0,84700.0,1500.0,0.0,0.0,17900.0
663,23.0,332.0,2015,10.0,160000.0,2000.0,5.0,0.0,10999.0
664,60.0,629.0,2013,11.0,191000.0,1500.0,0.0,1.0,8450.0
665,60.0,467.0,2017,11.0,176000.0,1500.0,0.0,0.0,10990.0
666,31.0,116.0,2018,10.0,18000.0,2000.0,2.0,0.0,19990.0
667,23.0,697.0,2016,6.0,177000.0,1600.0,0.0,1.0,12990.0
668,49.0,102.0,2016,4.0,158000.0,1500.0,0.0,0.0,12990.0
669,39.0,654.0,2006,9.0,204555.0,2500.0,0.0,0.0,7499.0
670,33.0,653.0,2016,10.0,54000.0,2000.0,2.0,0.0,14990.0
671,60.0,235.0,2016,11.0,180000.0,1500.0,0.0,0.0,8400.0
672,76.0,533.0,2011,4.0,177000.0,1200.0,0.0,1.0,5800.0
673,73.0,545.0,2013,4.0,109111.0,1800.0,2.0,0.0,10199.0
674,49.0,276.0,2007,10.0,276850.0,2200.0,0.0,0.0,8599.0
675,6.0,85.0,2010,10.0,178000.0,4400.0,2.0,0.0,15990.0
676,73.0,141.0,2016,4.0,148000.0,1800.0,2.0,0.0,12000.0
677,60.0,210.0,2015,3.0,130000.0,1500.0,0.0,0.0,9800.0
678,55.0,394.0,2010,11.0,205000.0,2000.0,0.0,1.0,8999.0
679,31.0,231.0,2011,10.0,171000.0,1300.0,2.0,0.0,7100.0
680,66.0,312.0,2011,11.0,231000.0,1248.0,0.0,1.0,5999.0
681,49.0,170.0,2001,10.0,286350.0,2000.0,4.0,0.0,4299.0
682,66.0,312.0,2012,11.0,180000.0,1200.0,0.0,1.0,4990.0
683,34.0,564.0,2015,10.0,170222.0,2200.0,0.0,0.0,15999.0
684,66.0,312.0,2011,11.0,165000.0,1200.0,0.0,1.0,5490.0
685,5.0,558.0,2016,3.0,65000.0,2000.0,4.0,0.0,19899.0
686,66.0,499.0,2015,11.0,175700.0,2000.0,0.0,0.0,14950.0
687,65.0,122.0,2012,11.0,171000.0,1400.0,4.0,1.0,9550.0
688,60.0,364.0,2013,11.0,212000.0,1500.0,0.0,1.0,8500.0
689,73.0,141.0,2007,10.0,220000.0,1400.0,0.0,1.0,5200.0
690,76.0,520.0,2014,11.0,199000.0,1600.0,0.0,1.0,10999.0
691,54.0,567.0,2011,3.0,162333.0,1500.0,0.0,1.0,7990.0
